Zip,Winner,RentBefore,RentAfter,RentLowered,Complainer,Year,End,Code,Lat,Lon
3531BV,Complainer,,,,Huurder,2020,BV,3531,52.0911,5.1038
3531BK,Complainer,450,"242,16",,Huurder,2018,BK,3531,52.0929,5.1059
3531BK,Complainer,400,"170,33",,Huurder,2018,BK,3531,52.0929,5.1059
5042RV,Defendant,,,,Huurder,2018,RV,5042,51.5683,5.0516
3905XK,Complainer,710,284,,Huurder,2018,XK,3905,52.0366,5.5437
3034CD,Complainer,"275,61","689,03",,Verhuurder,2018,CD,3034,51.9293,4.4972
2521BJ,Complainer,,,,Huurder,2018,BJ,2521,52.0626,4.3149
2521BJ,Complainer,,,,Huurder,2020,BJ,2521,52.0626,4.3149
2526DD,Complainer,"622,92","436,04",,Huurder,2018,DD,2526,52.0682,4.3128
1065XX,Complainer,"478,58","430,72",,Huurder,2018,XX,1065,52.3637,4.8291
3024VG,Complainer,"503,14","201,26",,Huurder,2018,VG,3024,51.9068,4.4549
7814TN,Defendant,"609,09","609,09",,Huurder,2018,TN,7814,52.8029,6.8812
3818KS,Defendant,1050,1050,,Huurder,2018,KS,3818,52.1483,5.3567
2547TP,Complainer,,,,Huurder,2018,TP,2547,52.0635,4.2715
3554XV,Complainer,725,"306,46",,Huurder,2018,XV,3554,52.1108,5.0948
3554XV,Defendant,"695,00","278,00",,Huurder,2019,XV,3554,52.1108,5.0948
3554XV,Complainer,"695,00","364,06",,Huurder,2019,XV,3554,52.1108,5.0948
1135BW,Defendant,,,,Huurder,2018,BW,1135,52.5128,5.0503
5401HZ,Complainer,"626,45","563,81",,Huurder,2018,HZ,5401,51.6577,5.6158
3526GC,Complainer,380,209,,Huurder,2018,GC,3526,52.0668,5.0992
3526GC,Complainer,250,250,,Huurder,2018,GC,3526,52.0668,5.0992
3511BZ,Defendant,420,420,,Huurder,2018,BZ,3511,52.0943,5.1147
9713JG,Complainer,,,,Huurder,2018,JG,9713,53.2265,6.5731
3513CH,Complainer,875,"359,03",,Huurder,2018,CH,3513,52.0975,5.1105
3028JA,Complainer,"577,5","398,63",,Huurder,2018,JA,3028,51.9183,4.4209
3028JA,Complainer,,,,Huurder,2019,JA,3028,51.9183,4.4209
5384KC,Complainer,700,"330,67",,Huurder,2018,KC,5384,51.7309,5.5217
1098ED,Defendant,"583,83","583,83",,Huurder,2018,ED,1098,52.3542,4.9336
9726JG,Complainer,420,320,,Huurder,2018,JG,9726,53.2109,6.5496
9726JG,Complainer,,,,Huurder,2020,JG,9726,53.2109,6.5496
3069RA,Defendant,,,,Huurder,2018,RA,3069,51.9624,4.5403
6067EJ,Defendant,650,650,,Huurder,2018,EJ,6067,51.1557,5.9386
9671EB,Complainer,475,285,,Huurder,2018,EB,9671,53.1413,7.0381
9723AD,Complainer,,,,Huurder,2018,AD,9723,53.2082,6.5818
6216RH,Complainer,1160,"642,36",,Huurder,2018,RH,6216,50.8463,5.6611
7328ND,Defendant,682,682,,Huurder,2018,ND,7328,52.2051,5.986
9712TV,Complainer,,,,Huurder,2018,TV,9712,53.2239,6.5588
3551GC,Complainer,400,"137,39",,Huurder,2018,GC,3551,52.102,5.0964
9741AA,Complainer,"538,13","215,25",,Huurder,2018,AA,9741,53.229,6.5537
9741AA,Complainer,,,,Huurder,2020,AA,9741,53.229,6.5537
6214PD,Defendant,,,,Huurder,2018,PD,6214,50.8484,5.6746
6212BV,Defendant,"692,73","692,73",,Huurder,2018,BV,6212,50.8395,5.6918
3023EV,Complainer,"597,28","179,18",,Huurder,2018,EV,3023,51.9112,4.4526
3818EN,Complainer,,,,Huurder,2018,EN,3818,52.1498,5.3783
4876CH,Defendant,"395,38","395,38",,Huurder,2018,CH,4876,51.5634,4.6339
1073XX,Defendant,"518,24","518,24",,Huurder,2018,XX,1073,52.357,4.8952
4697GK,Defendant,"514,01","514,01",,Huurder,2018,GK,4697,51.6006,4.0988
1065KK,Complainer,,,,Huurder,2018,KK,1065,52.3556,4.8244
1065KK,Complainer,,,,Huurder,2021,KK,1065,52.3556,4.8244
1087LH,Complainer,"523,89","665,37",,Verhuurder,2018,LH,1087,52.3502,5.0112
1069KW,Complainer,"589,37","235,75",,Huurder,2018,KW,1069,52.3513,4.7948
1069KW,Complainer,"712,23","284,93","284,93",Huurder,2021,KW,1069,52.3513,4.7948
2201NC,Complainer,"681,84","681,84",,Huurder,2018,NC,2201,52.2369,4.4488
4702PH,Complainer,"179,71","449,28",,Verhuurder,2018,PH,4702,51.5423,4.4804
1019ES,Defendant,"400,16","400,16",,Huurder,2018,ES,1019,52.3677,4.9453
2723BD,Complainer,"677,74","406,64",,Huurder,2018,BD,2723,52.0596,4.5149
2723BD,Complainer,"664,12",,"398,47",Huurder,2021,BD,2723,52.0596,4.5149
2012BD,Complainer,,,,Huurder,2018,BD,2012,52.373,4.637
2012BD,Complainer,,,,Huurder,2020,BD,2012,52.373,4.637
9714AG,Complainer,270,"221,66",,Huurder,2018,AG,9714,53.2308,6.5704
9714AG,Complainer,285,"215,5",,Huurder,2018,AG,9714,53.2308,6.5704
9714AG,Complainer,270,"217,53",,Huurder,2018,AG,9714,53.2308,6.5704
3052JP,Defendant,,,,Huurder,2018,JP,3052,51.9521,4.465
3052JP,Defendant,,,,Huurder,2018,JP,3052,51.9521,4.465
9711PK,Complainer,,,,Huurder,2018,PK,9711,53.2183,6.5718
2591GB,Defendant,"257,09","257,09",,Verhuurder,2018,GB,2591,52.0942,4.3708
2591GB,Complainer,"257,09","385,63",,Verhuurder,2021,GB,2591,52.0942,4.3708
1065HH,Defendant,"678,04","678,04",,Huurder,2018,HH,1065,52.3544,4.8235
1214GM,Defendant,875,875,,Huurder,2018,GM,1214,52.2203,5.1739
1214GM,Complainer,"855,00","517,91",,Huurder,2021,GM,1214,52.2203,5.1739
9718LK,Complainer,540,297,,Huurder,2018,LK,9718,53.2171,6.5473
9718LK,Complainer,"520,00","369,35",,Huurder,2019,LK,9718,53.2171,6.5473
6212CJ,Complainer,690,552,,Huurder,2018,CJ,6212,50.8352,5.6935
6212CJ,Complainer,675,540,,Huurder,2018,CJ,6212,50.8352,5.6935
6212CJ,Defendant,"610,00","610,00",,Huurder,2019,CJ,6212,50.8352,5.6935
2561BH,Defendant,450,450,,Huurder,2018,BH,2561,52.0759,4.2757
2561BH,Defendant,"318,36","318,36",,Huurder,2018,BH,2561,52.0759,4.2757
2561BH,Complainer,"450,00","359,25",,Huurder,2019,BH,2561,52.0759,4.2757
2561BH,Complainer,"450,00","315,00",,Huurder,2019,BH,2561,52.0759,4.2757
2021JA,Complainer,1000,550,,Huurder,2018,JA,2021,52.3926,4.6408
4827CH,Defendant,300,"123,16",,Huurder,2018,CH,4827,51.61,4.8001
4827CH,Complainer,350,"270,86",,Huurder,2018,CH,4827,51.61,4.8001
4827CH,Complainer,300,175,,Huurder,2018,CH,4827,51.61,4.8001
4827CH,Complainer,330,259,,Huurder,2018,CH,4827,51.61,4.8001
4827CH,Complainer,350,210,,Huurder,2018,CH,4827,51.61,4.8001
2037LB,Complainer,"556,9","445,52",,Huurder,2018,LB,2037,52.3528,4.6619
2037LB,Complainer,"624,36","499,49",,Huurder,2018,LB,2037,52.3528,4.6619
2037LB,Complainer,"628,76","503,01",,Huurder,2018,LB,2037,52.3528,4.6619
2037LB,Complainer,0,0,,Huurder,2018,LB,2037,52.3528,4.6619
2037LB,Complainer,"621,5","497,2",,Huurder,2018,LB,2037,52.3528,4.6619
2037LB,Complainer,"618,24","494,59",,Huurder,2018,LB,2037,52.3528,4.6619
2282TR,Complainer,,,,Huurder,2018,TR,2282,52.049,4.3356
1062AW,Complainer,"246,67","407,14",,Verhuurder,2018,AW,1062,52.3619,4.8415
1062AW,Defendant,"547,93","547,93",,Huurder,2019,AW,1062,52.3619,4.8415
1062AW,Defendant,"467,00","467,00",,Huurder,2019,AW,1062,52.3619,4.8415
1062AW,Defendant,"530,30","530,30",,Huurder,2019,AW,1062,52.3619,4.8415
1062AW,Complainer,"246,54","530,30",,Verhuurder,2019,AW,1062,52.3619,4.8415
8933BR,Complainer,"267,7","107,08",,Huurder,2018,BR,8933,53.1988,5.8081
8933BR,Complainer,,,,Huurder,2019,BR,8933,53.1988,5.8081
9717CK,Complainer,,,,Huurder,2018,CK,9717,53.2212,6.5498
9717CK,Complainer,,,,Verhuurder,2018,CK,9717,53.2212,6.5498
9717CK,Complainer,,,,Huurder,2018,CK,9717,53.2212,6.5498
3555BV,Complainer,,,,Huurder,2018,BV,3555,52.1136,5.0818
3555BV,Complainer,,,,Huurder,2018,BV,3555,52.1136,5.0818
3555BV,Complainer,,,,Huurder,2018,BV,3555,52.1136,5.0818
7827SW,Defendant,775,775,,Huurder,2018,SW,7827,52.7456,6.8795
1503MV,Complainer,"522,25","313,35",,Huurder,2018,MV,1503,52.443,4.8372
9712XE,Complainer,,,,Huurder,2018,XE,9712,53.2253,6.5584
2037LD,Complainer,"600,46","480,37",,Huurder,2018,LD,2037,52.3535,4.6649
2037LD,Complainer,0,0,,Huurder,2018,LD,2037,52.3535,4.6649
2037LD,Defendant,0,0,,Huurder,2018,LD,2037,52.3535,4.6649
2037LD,Complainer,"593,01","355,81",,Huurder,2018,LD,2037,52.3535,4.6649
2037LD,Complainer,"503,76","403,01",,Huurder,2018,LD,2037,52.3535,4.6649
2526CG,Complainer,,,,Huurder,2018,CG,2526,52.0701,4.3184
6415JH,Complainer,"558,03","334,82",,Huurder,2018,JH,6415,50.8992,5.9859
6415JH,Defendant,,,,Huurder,2021,JH,6415,50.8992,5.9859
2037LC,Complainer,"627,76","502,21",,Huurder,2018,LC,2037,52.3531,4.6634
2037LC,Complainer,"596,75","358,05",,Huurder,2018,LC,2037,52.3531,4.6634
2037LC,Complainer,"546,93","437,54",,Huurder,2018,LC,2037,52.3531,4.6634
2037LC,Complainer,0,0,,Huurder,2018,LC,2037,52.3531,4.6634
2037LC,Complainer,"542,4","433,92",,Huurder,2018,LC,2037,52.3531,4.6634
4941LR,Complainer,,,,Huurder,2018,LR,4941,51.6981,4.8752
7811JH,Complainer,620,248,,Huurder,2018,JH,7811,52.7803,6.8962
2037XC,Complainer,"495,01","396,01",,Huurder,2018,XC,2037,52.3563,4.6599
2037XC,Complainer,"635,05","508,04",,Huurder,2018,XC,2037,52.3563,4.6599
2037XC,Complainer,"628,76","377,26",,Huurder,2018,XC,2037,52.3563,4.6599
2037XC,Complainer,"486,47","389,18",,Huurder,2018,XC,2037,52.3563,4.6599
2037XC,Complainer,0,0,,Huurder,2018,XC,2037,52.3563,4.6599
2037XC,Complainer,"490,79","392,63",,Huurder,2018,XC,2037,52.3563,4.6599
1024GR,Defendant,"640,14","640,14",,Huurder,2018,GR,1024,52.3922,4.9617
2561DW,Complainer,"646,75","388,05",,Huurder,2018,DW,2561,52.0735,4.2746
3544VC,Defendant,"624,56","624,56",,Huurder,2018,VC,3544,52.0913,5.0505
9714AL,Complainer,400,"203,17",,Huurder,2018,AL,9714,53.2343,6.5773
7416WJ,Complainer,"450,68","480,68",,Verhuurder,2018,WJ,7416,52.2587,6.1723
3554AV,Defendant,300,300,,Huurder,2018,AV,3554,52.1102,5.0929
1017TG,Defendant,"761,61","761,61",,Huurder,2018,TG,1017,52.3604,4.892
1104JA,Defendant,"381,67","381,67",,Huurder,2018,JA,1104,52.3183,4.9861
1057AX,Defendant,605,605,,Huurder,2018,AX,1057,52.3687,4.8497
1057AX,Defendant,,,,Huurder,2021,AX,1057,52.3687,4.8497
1057AX,Defendant,,,,Huurder,2021,AX,1057,52.3687,4.8497
2037XB,Complainer,"509,52","305,71",,Huurder,2018,XB,2037,52.3553,4.6608
2037XB,Complainer,"486,47","389,18",,Huurder,2018,XB,2037,52.3553,4.6608
2037XB,Complainer,"523,35","418,68",,Huurder,2018,XB,2037,52.3553,4.6608
2037XB,Complainer,0,0,,Huurder,2018,XB,2037,52.3553,4.6608
2037XB,Complainer,"621,5","372,9",,Huurder,2018,XB,2037,52.3553,4.6608
1825JV,Complainer,,,,Huurder,2018,JV,1825,52.661,4.7525
2561EA,Defendant,"537,48","537,48",,Huurder,2018,EA,2561,52.0756,4.2725
2037RK,Defendant,0,0,,Huurder,2018,RK,2037,52.3538,4.6614
2037RK,Complainer,"474,84","379,82",,Huurder,2018,RK,2037,52.3538,4.6614
2037RK,Complainer,"474,84","379,87",,Huurder,2018,RK,2037,52.3538,4.6614
8021ES,Defendant,"645,43","645,43",,Huurder,2018,ES,8021,52.5178,6.0897
1054ZN,Defendant,"218,45","218,45",,Verhuurder,2018,ZN,1054,52.3627,4.8633
1054ZN,Complainer,"273,06","218,44",,Huurder,2019,ZN,1054,52.3627,4.8633
1054ZN,Defendant,"183,21","183,21",,Huurder,2021,ZN,1054,52.3627,4.8633
9733ET,Complainer,"586,33","234,53",,Huurder,2018,ET,9733,53.2384,6.6146
3073DS,Complainer,"387,53","310,02",,Huurder,2018,DS,3073,51.8898,4.5039
9725BE,Complainer,705,"698,67",,Huurder,2018,BE,9725,53.2068,6.5759
9725BE,Complainer,705,705,,Huurder,2018,BE,9725,53.2068,6.5759
9725BE,Defendant,705,705,,Huurder,2018,BE,9725,53.2068,6.5759
7545GR,Defendant,"508,83","508,83",,Huurder,2018,GR,7545,52.2084,6.8697
1326LJ,Defendant,"606,81","606,81",,Huurder,2018,LJ,1326,52.3656,5.253
2522BK,Complainer,"545,27","327,16",,Huurder,2018,BK,2522,52.0603,4.3331
1053MB,Complainer,"591,3","473,04",,Huurder,2018,MB,1053,52.3644,4.8676
2586XW,Defendant,0,0,,Huurder,2018,XW,2586,52.1077,4.2843
8911AN,Complainer,"570,42","517,91",,Huurder,2018,AN,8911,53.1979,5.7971
8911AN,Complainer,"497,02","377,92",,Huurder,2019,AN,8911,53.1979,5.7971
6811EN,Complainer,700,"574,94",,Huurder,2018,EN,6811,51.9811,5.9055
3514EL,Complainer,"253,34","119,05",,Huurder,2018,EL,3514,52.0972,5.119
3514EL,Complainer,"204,96","88,28",,Huurder,2018,EL,3514,52.0972,5.119
3514EL,Complainer,"385,35","272,93",,Huurder,2018,EL,3514,52.0972,5.119
3514EL,Complainer,"205,59","88,28",,Huurder,2018,EL,3514,52.0972,5.119
1065XW,Complainer,"586,79","469,43",,Huurder,2018,XW,1065,52.3637,4.83
1065XW,Complainer,"550,00","114,50",,Huurder,2019,XW,1065,52.3637,4.83
1065XW,Complainer,"420,00","102,01",,Huurder,2019,XW,1065,52.3637,4.83
1065XW,Complainer,"455,00","218,52",,Huurder,2019,XW,1065,52.3637,4.83
1065XW,Complainer,"525,00","95,76",,Huurder,2019,XW,1065,52.3637,4.83
1058GR,Complainer,,,,Huurder,2018,GR,1058,52.359,4.8527
9718JW,Complainer,550,"368,27",,Huurder,2018,JW,9718,53.2165,6.5483
